"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"DC",38.88535,-77.03863,0,"yedoensis",0,372.2,27.8,11.1,2011,3,19,2011-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,382.2,18.3,1.7,2011,3,20,2011-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,390.8,14.4,2.8,2011,3,21,2011-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,405.5,23.3,6.1,2011,3,22,2011-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,418.55,19.4,6.7,2011,3,23,2011-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,426.35,11.7,3.9,2011,3,24,2011-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,429.4,8.9,-2.8,2011,3,25,2011-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,435.25,12.8,-1.1,2011,3,26,2011-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,438.05,7.8,-2.2,2011,3,27,2011-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,441.4,10,-3.3,2011,3,28,2011-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",1,446.65,11.1,-0.6,2011,3,29,2011-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,453.9,12.8,1.7,2011,3,30,2011-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,460.3,10.6,2.2,2011,3,31,2011-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,464.75,6.7,2.2,2011,4,1,2011-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,471.7,10.6,3.3,2011,4,2,2011-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,478.9,11.1,3.3,2011,4,3,2011-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,490.6,16.7,6.7,2011,4,4,2011-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,510.9,27.8,12.8,2011,4,5,2011-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,520.35,17.2,1.7,2011,4,6,2011-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,532.55,20,4.4,2011,4,7,2011-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,547.25,22.2,7.2,2011,4,8,2011-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,556.7,13.3,5.6,2011,4,9,2011-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,565.9,11.7,6.7,2011,4,10,2011-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,581.2,20.6,10,2011,4,11,2011-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,604,30,15.6,2011,4,12,2011-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,618.15,19.4,8.9,2011,4,13,2011-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,629,15.6,6.1,2011,4,14,2011-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,644.85,23.9,7.8,2011,4,15,2011-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,660.95,21.1,11.1,2011,4,16,2011-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,674.85,17.8,10,2011,4,17,2011-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,689.85,21.1,8.9,2011,4,18,2011-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,708.45,26.1,11.1,2011,4,19,2011-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,724.6,21.7,10.6,2011,4,20,2011-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,745.45,30,11.7,2011,4,21,2011-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,759.35,20.6,7.2,2011,4,22,2011-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,766.55,8.3,6.1,2011,4,23,2011-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,782.4,23.9,7.8,2011,4,24,2011-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,803.8,27.2,15.6,2011,4,25,2011-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,826.85,27.8,18.3,2011,4,26,2011-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,852.45,30.6,20.6,2011,4,27,2011-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,852.45,0.6,-5,2011,4,28,2011-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,870.75,27.2,9.4,2011,4,29,2011-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,886.3,21.7,9.4,2011,4,30,2011-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,313.95,15,3.3,2012,3,1,2012-03-01,61
"DC",38.88535,-77.03863,0,"yedoensis",0,326.7,22.2,3.3,2012,3,2,2012-03-02,62
"DC",38.88535,-77.03863,0,"yedoensis",0,342.8,23.3,8.9,2012,3,3,2012-03-03,63
"DC",38.88535,-77.03863,0,"yedoensis",0,353.6,17.2,4.4,2012,3,4,2012-03-04,64
"DC",38.88535,-77.03863,0,"yedoensis",0,357.5,10.6,-2.8,2012,3,5,2012-03-05,65
"DC",38.88535,-77.03863,0,"yedoensis",0,360,8.9,-3.9,2012,3,6,2012-03-06,66
"DC",38.88535,-77.03863,0,"yedoensis",0,365,9.4,0.6,2012,3,7,2012-03-07,67
"DC",38.88535,-77.03863,0,"yedoensis",0,377.8,20,5.6,2012,3,8,2012-03-08,68
"DC",38.88535,-77.03863,0,"yedoensis",0,393.9,24.4,7.8,2012,3,9,2012-03-09,69
"DC",38.88535,-77.03863,0,"yedoensis",0,401.95,16.1,0,2012,3,10,2012-03-10,70
"DC",38.88535,-77.03863,0,"yedoensis",0,407.5,12.2,-1.1,2012,3,11,2012-03-11,71
"DC",38.88535,-77.03863,0,"yedoensis",0,418.9,18.9,3.9,2012,3,12,2012-03-12,72
"DC",38.88535,-77.03863,0,"yedoensis",0,432.2,22.2,4.4,2012,3,13,2012-03-13,73
"DC",38.88535,-77.03863,0,"yedoensis",0,452.2,27.8,12.2,2012,3,14,2012-03-14,74
"DC",38.88535,-77.03863,0,"yedoensis",0,471.1,27.8,10,2012,3,15,2012-03-15,75
"DC",38.88535,-77.03863,0,"yedoensis",0,489.95,28.3,9.4,2012,3,16,2012-03-16,76
"DC",38.88535,-77.03863,0,"yedoensis",0,501.6,16.1,7.2,2012,3,17,2012-03-17,77
"DC",38.88535,-77.03863,0,"yedoensis",0,518.85,25.6,8.9,2012,3,18,2012-03-18,78
"DC",38.88535,-77.03863,0,"yedoensis",0,535.25,22.2,10.6,2012,3,19,2012-03-19,79
"DC",38.88535,-77.03863,0,"yedoensis",1,553.85,26.1,11.1,2012,3,20,2012-03-20,80
"DC",38.88535,-77.03863,0,"yedoensis",0,572.75,23.9,13.9,2012,3,21,2012-03-21,81
"DC",38.88535,-77.03863,0,"yedoensis",0,591.05,23.3,13.3,2012,3,22,2012-03-22,82
"DC",38.88535,-77.03863,0,"yedoensis",0,610.5,26.1,12.8,2012,3,23,2012-03-23,83
"DC",38.88535,-77.03863,0,"yedoensis",0,633.6,30.6,15.6,2012,3,24,2012-03-24,84
"DC",38.88535,-77.03863,0,"yedoensis",0,647.5,16.7,11.1,2012,3,25,2012-03-25,85
"DC",38.88535,-77.03863,0,"yedoensis",0,660.3,16.7,8.9,2012,3,26,2012-03-26,86
"DC",38.88535,-77.03863,0,"yedoensis",0,668.35,16.7,-0.6,2012,3,27,2012-03-27,87
"DC",38.88535,-77.03863,0,"yedoensis",0,676.7,15.6,1.1,2012,3,28,2012-03-28,88
"DC",38.88535,-77.03863,0,"yedoensis",0,692.8,23.9,8.3,2012,3,29,2012-03-29,89
"DC",38.88535,-77.03863,0,"yedoensis",0,703.9,18.9,3.3,2012,3,30,2012-03-30,90
"DC",38.88535,-77.03863,0,"yedoensis",0,714.45,14.4,6.7,2012,3,31,2012-03-31,91
"DC",38.88535,-77.03863,0,"yedoensis",0,727.8,18.9,7.8,2012,4,1,2012-04-01,92
"DC",38.88535,-77.03863,0,"yedoensis",0,741.7,18.9,8.9,2012,4,2,2012-04-02,93
"DC",38.88535,-77.03863,0,"yedoensis",0,751.45,16.7,2.8,2012,4,3,2012-04-03,94
"DC",38.88535,-77.03863,0,"yedoensis",0,767,23.3,7.8,2012,4,4,2012-04-04,95
"DC",38.88535,-77.03863,0,"yedoensis",0,783.95,26.1,7.8,2012,4,5,2012-04-05,96
"DC",38.88535,-77.03863,0,"yedoensis",0,788.35,9.4,-0.6,2012,4,6,2012-04-06,97
"DC",38.88535,-77.03863,0,"yedoensis",0,801.7,21.1,5.6,2012,4,7,2012-04-07,98
"DC",38.88535,-77.03863,0,"yedoensis",0,814.45,22.2,3.3,2012,4,8,2012-04-08,99
"DC",38.88535,-77.03863,0,"yedoensis",0,828.05,22.2,5,2012,4,9,2012-04-09,100
"DC",38.88535,-77.03863,0,"yedoensis",0,841.15,20.6,5.6,2012,4,10,2012-04-10,101
"DC",38.88535,-77.03863,0,"yedoensis",0,853.35,20,4.4,2012,4,11,2012-04-11,102
"DC",38.88535,-77.03863,0,"yedoensis",0,862.5,13.3,5,2012,4,12,2012-04-12,103
"DC",38.88535,-77.03863,0,"yedoensis",0,873.05,16.1,5,2012,4,13,2012-04-13,104
"DC",38.88535,-77.03863,0,"yedoensis",0,885.55,21.1,3.9,2012,4,14,2012-04-14,105
"DC",38.88535,-77.03863,0,"yedoensis",0,903.05,25.6,9.4,2012,4,15,2012-04-15,106
"DC",38.88535,-77.03863,0,"yedoensis",0,926.1,30,16.1,2012,4,16,2012-04-16,107
"DC",38.88535,-77.03863,0,"yedoensis",0,951.1,31.7,18.3,2012,4,17,2012-04-17,108
"DC",38.88535,-77.03863,0,"yedoensis",0,970.85,25.6,13.9,2012,4,18,2012-04-18,109
"DC",38.88535,-77.03863,0,"yedoensis",0,982.8,15,8.9,2012,4,19,2012-04-19,110
"DC",38.88535,-77.03863,0,"yedoensis",0,998.65,22.8,8.9,2012,4,20,2012-04-20,111
"DC",38.88535,-77.03863,0,"yedoensis",0,1017.25,24.4,12.8,2012,4,21,2012-04-21,112
"DC",38.88535,-77.03863,0,"yedoensis",0,1036.4,28.3,10,2012,4,22,2012-04-22,113
"DC",38.88535,-77.03863,0,"yedoensis",0,1043.9,10,5,2012,4,23,2012-04-23,114
"DC",38.88535,-77.03863,0,"yedoensis",0,1051.1,9.4,5,2012,4,24,2012-04-24,115
"DC",38.88535,-77.03863,0,"yedoensis",0,1061.65,17.2,3.9,2012,4,25,2012-04-25,116
"DC",38.88535,-77.03863,0,"yedoensis",0,1076.95,21.7,8.9,2012,4,26,2012-04-26,117
"DC",38.88535,-77.03863,0,"yedoensis",0,1091.35,19.4,9.4,2012,4,27,2012-04-27,118
"DC",38.88535,-77.03863,0,"yedoensis",0,1114.7,28.9,17.8,2012,4,28,2012-04-28,119
"DC",38.88535,-77.03863,0,"yedoensis",0,1124.7,13.9,6.1,2012,4,29,2012-04-29,120
"DC",38.88535,-77.03863,0,"yedoensis",0,1140,22.8,7.8,2012,4,30,2012-04-30,121
"DC",38.88535,-77.03863,0,"yedoensis",0,227.15,9.4,3.3,2013,3,1,2013-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,231.05,7.8,0,2013,3,2,2013-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,251.3,23.3,17.2,2013,3,3,2013-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,253.25,5.6,-1.7,2013,3,4,2013-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,256.6,7.8,-1.1,2013,3,5,2013-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,257.2,5.6,-4.4,2013,3,6,2013-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,260,5,0.6,2013,3,7,2013-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,266.95,11.1,2.8,2013,3,8,2013-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,273.6,11.1,2.2,2013,3,9,2013-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,281.9,17.2,-0.6,2013,3,10,2013-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,290.8,17.8,0,2013,3,11,2013-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,303,17.2,7.2,2013,3,12,2013-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,311.1,15.6,0.6,2013,3,13,2013-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,316.95,11.1,0.6,2013,3,14,2013-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,320.85,8.9,-1.1,2013,3,15,2013-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,329.15,17.2,-0.6,2013,3,16,2013-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,355.25,32.8,19.4,2013,3,17,2013-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,358.9,5.6,1.7,2013,3,18,2013-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,361.4,3.9,1.1,2013,3,19,2013-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,369.5,15.6,0.6,2013,3,20,2013-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,375.65,11.7,0.6,2013,3,21,2013-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,377.3,4.4,-1.1,2013,3,22,2013-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,384.25,16.7,-2.8,2013,3,23,2013-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,389.8,12.8,-1.7,2013,3,24,2013-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,393.15,6.7,0,2013,3,25,2013-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,403.45,12.8,7.8,2013,3,26,2013-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,410.4,11.1,2.8,2013,3,27,2013-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,417.9,11.7,3.3,2013,3,28,2013-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,425.4,10,5,2013,3,29,2013-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,433.45,14.4,1.7,2013,3,30,2013-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,441.25,16.7,-1.1,2013,3,31,2013-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,450.4,14.4,3.9,2013,4,1,2013-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,460.95,19.4,1.7,2013,4,2,2013-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,465.65,10,-0.6,2013,4,3,2013-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,470.35,12.2,-2.8,2013,4,4,2013-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,475.35,10,0,2013,4,5,2013-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,487,19.4,3.9,2013,4,6,2013-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,496.7,15,4.4,2013,4,7,2013-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,511.15,22.2,6.7,2013,4,8,2013-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",1,532,27.8,13.9,2013,4,9,2013-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,555.9,30.6,17.2,2013,4,10,2013-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,580.65,33.9,15.6,2013,4,11,2013-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,601.75,31.1,11.1,2013,4,12,2013-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,617,23.3,7.2,2013,4,13,2013-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,630.9,21.7,6.1,2013,4,14,2013-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,645.9,20.6,9.4,2013,4,15,2013-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,660.35,16.7,12.2,2013,4,16,2013-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,678.95,24.4,12.8,2013,4,17,2013-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,697.85,25.6,12.2,2013,4,18,2013-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,718.4,26.1,15,2013,4,19,2013-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,736.2,26.7,8.9,2013,4,20,2013-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,746.75,16.7,4.4,2013,4,21,2013-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,754.8,13.3,2.8,2013,4,22,2013-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,765.35,14.4,6.7,2013,4,23,2013-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,777.3,17.2,6.7,2013,4,24,2013-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,794.5,26.1,8.3,2013,4,25,2013-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,807.25,19.4,6.1,2013,4,26,2013-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,814.15,14.4,-0.6,2013,4,27,2013-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,821.95,15.6,0,2013,4,28,2013-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,838.1,20.6,11.7,2013,4,29,2013-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,852.25,16.1,12.2,2013,4,30,2013-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,273.05,-1.7,-8.9,2014,3,1,2014-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,274.45,7.2,-4.4,2014,3,2,2014-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,277.5,11.7,-5.6,2014,3,3,2014-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,277.5,-5.6,-13.9,2014,3,4,2014-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,277.5,0,-8.3,2014,3,5,2014-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,279.2,7.8,-4.4,2014,3,6,2014-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,279.2,1.7,-3.9,2014,3,7,2014-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,281.4,7.2,-2.8,2014,3,8,2014-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,290.85,18.9,0,2014,3,9,2014-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,297.55,10.6,2.8,2014,3,10,2014-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,307.55,15.6,4.4,2014,3,11,2014-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,321.2,21.7,5.6,2014,3,12,2014-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,328.4,19.4,-5,2014,3,13,2014-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,328.4,2.2,-5.6,2014,3,14,2014-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,335.6,15,-0.6,2014,3,15,2014-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,347,20,2.8,2014,3,16,2014-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,348.95,8.3,-4.4,2014,3,17,2014-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,348.95,0.6,-3.9,2014,3,18,2014-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,353.4,8.3,0.6,2014,3,19,2014-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,359.5,8.3,3.9,2014,3,20,2014-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,370.05,17.2,3.9,2014,3,21,2014-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,377.8,12.2,3.3,2014,3,22,2014-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,391.4,22.2,5,2014,3,23,2014-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,393.35,8.3,-4.4,2014,3,24,2014-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,393.9,5,-3.9,2014,3,25,2014-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,394.15,2.2,-1.7,2014,3,26,2014-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,394.15,5,-5,2014,3,27,2014-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,398.35,10.6,-2.2,2014,3,28,2014-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,412.25,20,7.8,2014,3,29,2014-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,424.75,16.7,8.3,2014,3,30,2014-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,430.85,9.4,2.8,2014,3,31,2014-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,443.05,21.1,3.3,2014,4,1,2014-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,455.25,20,4.4,2014,4,2,2014-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,468.55,19.4,7.2,2014,4,3,2014-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,483.3,20.6,8.9,2014,4,4,2014-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,494.7,16.1,6.7,2014,4,5,2014-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,502.5,15.6,0,2014,4,6,2014-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,513.35,16.7,5,2014,4,7,2014-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,523.05,14.4,5,2014,4,8,2014-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,536.65,22.8,4.4,2014,4,9,2014-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",1,549.15,21.1,3.9,2014,4,10,2014-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,564.4,22.2,8.3,2014,4,11,2014-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,583.55,27.2,11.1,2014,4,12,2014-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,601.35,25,10.6,2014,4,13,2014-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,621.65,30,10.6,2014,4,14,2014-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,644.45,26.7,18.9,2014,4,15,2014-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,656.65,22.2,2.2,2014,4,16,2014-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,665.25,16.1,1.1,2014,4,17,2014-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,675,16.7,2.8,2014,4,18,2014-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,683.6,12.8,4.4,2014,4,19,2014-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,694.75,16.7,5.6,2014,4,20,2014-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,705.3,18.3,2.8,2014,4,21,2014-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,719.45,22.2,6.1,2014,4,22,2014-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,737.25,25,10.6,2014,4,23,2014-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,748.35,16.1,6.1,2014,4,24,2014-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,760.85,18.9,6.1,2014,4,25,2014-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,776.95,21.1,11.1,2014,4,26,2014-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,793.35,25,7.8,2014,4,27,2014-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,809.75,25,7.8,2014,4,28,2014-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,823.1,16.7,10,2014,4,29,2014-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,835.6,15,10,2014,4,30,2014-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,116.4,0.6,-7.2,2015,3,1,2015-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,117.8,5.6,-2.8,2015,3,2,2015-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,120.3,8.9,-3.9,2015,3,3,2015-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,123.1,6.7,-1.1,2015,3,4,2015-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,128.95,10,1.7,2015,3,5,2015-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,128.95,1.7,-11.1,2015,3,6,2015-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,128.95,-1.1,-10,2015,3,7,2015-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,131.45,9.4,-4.4,2015,3,8,2015-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,138.1,13.9,-0.6,2015,3,9,2015-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,147.55,17.8,1.1,2015,3,10,2015-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,154.5,10.6,3.3,2015,3,11,2015-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,164.5,17.2,2.8,2015,3,12,2015-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,171.45,15,-1.1,2015,3,13,2015-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,179.75,12.2,4.4,2015,3,14,2015-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,189.75,15.6,4.4,2015,3,15,2015-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,196.7,13.9,0,2015,3,16,2015-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,206.95,19.4,1.1,2015,3,17,2015-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,217.8,21.7,0,2015,3,18,2015-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,222.8,10.6,-0.6,2015,3,19,2015-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,228.9,11.1,1.1,2015,3,20,2015-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,230.85,3.3,0.6,2015,3,21,2015-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,246.95,21.1,11.1,2015,3,22,2015-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,255.85,18.9,-1.1,2015,3,23,2015-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,261.4,10,1.1,2015,3,24,2015-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,264.45,8.3,-2.2,2015,3,25,2015-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,270.6,11.7,0.6,2015,3,26,2015-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,285.6,24.4,5.6,2015,3,27,2015-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,290.35,10.6,-1.1,2015,3,28,2015-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,290.35,2.2,-3.9,2015,3,29,2015-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,293.4,8.3,-2.2,2015,3,30,2015-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,304.5,17.8,4.4,2015,3,31,2015-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,315.6,21.1,1.1,2015,4,1,2015-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,324.8,15.6,2.8,2015,4,2,2015-04-02,92
