"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,15,2000,4,4,2000-04-04,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,2.8,2000,4,5,2000-04-05,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,3.3,2000,4,6,2000-04-06,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.3,3.9,2000,4,7,2000-04-07,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,10,2000,4,8,2000-04-08,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.7,0,2000,4,9,2000-04-09,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,1.1,2000,4,10,2000-04-10,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,7.2,2000,4,11,2000-04-11,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,9.4,2000,4,12,2000-04-12,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,0.6,2000,4,13,2000-04-13,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,1.7,2000,4,14,2000-04-14,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,1.7,2000,4,15,2000-04-15,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,11.1,2000,4,16,2000-04-16,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.3,15.6,2000,4,17,2000-04-17,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,7.2,2000,4,18,2000-04-18,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,6.7,2000,4,19,2000-04-19,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,6.7,2000,4,20,2000-04-20,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,7.8,2000,4,21,2000-04-21,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,7.8,2000,4,22,2000-04-22,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,7.8,2000,4,23,2000-04-23,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,7.2,2000,4,24,2000-04-24,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,8.9,2000,4,25,2000-04-25,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,2.2,2000,4,26,2000-04-26,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,3.3,2000,4,27,2000-04-27,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,6.7,2000,4,28,2000-04-28,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,7.2,2000,4,29,2000-04-29,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,22.8,2000,4,30,2000-04-30,121
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,-4.4,2001,3,1,2001-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-2.2,2001,3,2,2001-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,0.6,2001,3,3,2001-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,4.4,2001,3,4,2001-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,0.6,2001,3,5,2001-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,-5,2001,3,6,2001-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,-4.4,2001,3,7,2001-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-3.9,2001,3,8,2001-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,-3.3,2001,3,9,2001-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-1.1,2001,3,10,2001-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-4.4,2001,3,11,2001-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,-1.1,2001,3,12,2001-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,3.9,2001,3,13,2001-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,4.4,2001,3,14,2001-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,1.7,2001,3,15,2001-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,3.3,2001,3,16,2001-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,5,2001,3,17,2001-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,1.1,2001,3,18,2001-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,-2.2,2001,3,19,2001-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,-2.2,2001,3,20,2001-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,2.8,2001,3,21,2001-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,4.4,2001,3,22,2001-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,2.8,2001,3,23,2001-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,1.7,2001,3,24,2001-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,-2.2,2001,3,25,2001-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,0,2001,3,26,2001-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.9,-4.4,2001,3,27,2001-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-3.9,2001,3,28,2001-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,-0.6,2001,3,29,2001-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,-0.6,2001,3,30,2001-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,3.9,2001,3,31,2001-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,4.4,2001,4,1,2001-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,4.4,2001,4,2,2001-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,-0.6,2001,4,3,2001-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,0,2001,4,4,2001-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,0.6,2001,4,5,2001-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,20,1.7,2001,4,6,2001-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,9.4,2001,4,7,2001-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,6.7,2001,4,8,2001-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,7.2,2001,4,9,2001-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,32.2,16.1,2001,4,10,2001-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,10,2001,4,11,2001-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,11.1,2001,4,12,2001-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,12.2,2001,4,13,2001-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,9.4,2001,4,14,2001-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,10,2001,4,15,2001-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,8.9,2001,4,16,2001-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,2.8,2001,4,17,2001-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,3.3,2001,4,18,2001-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,-1.7,2001,4,19,2001-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,1.7,2001,4,20,2001-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,4.4,2001,4,21,2001-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,15.6,2001,4,22,2001-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,32.2,16.7,2001,4,23,2001-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,32.8,19.4,2001,4,24,2001-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.1,10,2001,4,25,2001-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,1.7,2001,4,26,2001-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,4.4,2001,4,27,2001-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,10,2001,4,28,2001-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,1.1,2001,4,29,2001-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,4.4,2001,4,30,2001-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,-0.6,2003,3,1,2003-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,1.1,2003,3,2,2003-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,-7.2,2003,3,3,2003-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,-0.6,-7.2,2003,3,4,2003-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-3.3,2003,3,5,2003-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,3.3,2003,3,6,2003-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-3.9,2003,3,7,2003-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-3.9,2003,3,8,2003-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,-2.2,2003,3,9,2003-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,-3.9,2003,3,10,2003-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-3.9,2003,3,11,2003-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,-1.7,2003,3,12,2003-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,-0.6,2003,3,13,2003-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,-1.1,2003,3,14,2003-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.7,2003,3,15,2003-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,0.6,2003,3,16,2003-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,6.1,2003,3,17,2003-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,12.8,2003,3,18,2003-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,6.1,2003,3,19,2003-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,3.9,2003,3,20,2003-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,3.9,2003,3,21,2003-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,5.6,2003,3,22,2003-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,7.8,2003,3,23,2003-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,6.7,2003,3,24,2003-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,5,2003,3,25,2003-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,9.4,2003,3,26,2003-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,3.9,2003,3,27,2003-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,4.4,2003,3,28,2003-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,8.3,2003,3,29,2003-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,5.6,2003,3,30,2003-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,-0.6,2003,3,31,2003-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,0,2003,4,1,2003-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,17.8,4.4,2003,4,2,2003-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,10.6,2003,4,3,2003-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,29.4,7.8,2003,4,4,2003-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,6.7,2003,4,5,2003-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,4.4,2003,4,6,2003-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,3.9,2003,4,7,2003-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.9,2.8,2003,4,8,2003-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,2.8,2003,4,9,2003-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,2.8,2003,4,10,2003-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,4.4,2003,4,11,2003-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,5,2003,4,12,2003-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,5.6,2003,4,13,2003-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,4.4,2003,4,14,2003-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,7.2,2003,4,15,2003-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,29.4,12.2,2003,4,16,2003-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30.6,10.6,2003,4,17,2003-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,3.9,2003,4,18,2003-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,3.9,2003,4,19,2003-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,4.4,2003,4,20,2003-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,6.7,2003,4,21,2003-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,9.4,2003,4,22,2003-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,7.2,2003,4,23,2003-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5.6,2003,4,24,2003-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,7.2,2003,4,25,2003-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,12.8,2003,4,26,2003-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,11.1,2003,4,27,2003-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,6.7,2003,4,28,2003-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.7,13.9,2003,4,29,2003-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,11.7,2003,4,30,2003-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,-1.7,2004,3,1,2004-03-01,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,1.7,2004,3,2,2004-03-02,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,6.7,2004,3,3,2004-03-03,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,8.3,2004,3,4,2004-03-04,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,8.3,2004,3,5,2004-03-05,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,8.3,2004,3,6,2004-03-06,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,3.3,2004,3,7,2004-03-07,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,3.9,2004,3,8,2004-03-08,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-1.7,2004,3,9,2004-03-09,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-1.1,2004,3,10,2004-03-10,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,1.1,2004,3,11,2004-03-11,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,1.7,2004,3,12,2004-03-12,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,-0.6,2004,3,13,2004-03-13,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.1,2004,3,14,2004-03-14,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,-1.1,2004,3,15,2004-03-15,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,2.8,2004,3,16,2004-03-16,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,1.7,2004,3,17,2004-03-17,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,-0.6,2004,3,18,2004-03-18,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,2.2,2004,3,19,2004-03-19,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.7,2004,3,20,2004-03-20,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,5,2004,3,21,2004-03-21,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-2.2,2004,3,22,2004-03-22,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,-4.4,2004,3,23,2004-03-23,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,-0.6,2004,3,24,2004-03-24,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,4.4,2004,3,25,2004-03-25,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,4.4,2004,3,26,2004-03-26,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,13.3,2004,3,27,2004-03-27,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,12.2,2004,3,28,2004-03-28,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5,2004,3,29,2004-03-29,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,3.3,2004,3,30,2004-03-30,90
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,8.9,3.9,2004,3,31,2004-03-31,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,6.7,2004,4,1,2004-04-01,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,6.1,2004,4,2,2004-04-02,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,6.1,2004,4,3,2004-04-03,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,5,2004,4,4,2004-04-04,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-0.6,2004,4,5,2004-04-05,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,-0.6,2004,4,6,2004-04-06,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,2.2,2004,4,7,2004-04-07,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,7.8,2004,4,8,2004-04-08,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,5,2004,4,9,2004-04-09,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,5.6,2004,4,10,2004-04-10,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,8.3,2004,4,11,2004-04-11,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,6.7,2004,4,12,2004-04-12,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,6.7,2004,4,13,2004-04-13,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,7.2,2004,4,14,2004-04-14,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,6.7,2004,4,15,2004-04-15,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,2.8,2004,4,16,2004-04-16,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,2.8,2004,4,17,2004-04-17,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.9,6.7,2004,4,18,2004-04-18,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.7,17.8,2004,4,19,2004-04-19,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,33.3,19.4,2004,4,20,2004-04-20,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,13.3,2004,4,21,2004-04-21,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,13.9,2004,4,22,2004-04-22,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.3,15.6,2004,4,23,2004-04-23,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,12.8,2004,4,24,2004-04-24,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,11.7,2004,4,25,2004-04-25,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,13.3,2004,4,26,2004-04-26,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,10.6,2004,4,27,2004-04-27,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,4.4,2004,4,28,2004-04-28,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5.6,2004,4,29,2004-04-29,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,12.8,2004,4,30,2004-04-30,121
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,1.7,-1.1,2005,3,1,2005-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,-1.1,2005,3,2,2005-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-3.9,2005,3,3,2005-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-6.1,2005,3,4,2005-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-6.1,2005,3,5,2005-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-1.7,2005,3,6,2005-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,1.1,2005,3,7,2005-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,7.8,2005,3,8,2005-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-6.1,2005,3,9,2005-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-6.1,2005,3,10,2005-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-2.2,2005,3,11,2005-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,-1.7,2005,3,12,2005-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,2.2,2005,3,13,2005-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,0.6,2005,3,14,2005-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-1.7,2005,3,15,2005-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,0.6,2005,3,16,2005-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,3.3,2005,3,17,2005-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.1,2005,3,18,2005-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,2.2,2005,3,19,2005-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,5,2005,3,20,2005-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,2.8,2005,3,21,2005-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,-0.6,2005,3,22,2005-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,3.9,2005,3,23,2005-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,3.3,2005,3,24,2005-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,3.9,2005,3,25,2005-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,6.1,2005,3,26,2005-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,6.1,2005,3,27,2005-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,6.1,2005,3,28,2005-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,7.2,2005,3,29,2005-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,5,2005,3,30,2005-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,5.6,2005,3,31,2005-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,7.8,2005,4,1,2005-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,8.3,2005,4,2,2005-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,4.4,2005,4,3,2005-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,5,2005,4,4,2005-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,2.2,2005,4,5,2005-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,6.1,2005,4,6,2005-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,12.8,2005,4,7,2005-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,15,2005,4,8,2005-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,24.4,6.7,2005,4,9,2005-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,3.3,2005,4,10,2005-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,8.9,2005,4,11,2005-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,5,2005,4,12,2005-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,6.7,2005,4,13,2005-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,3.9,2005,4,14,2005-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,6.7,2005,4,15,2005-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,3.3,2005,4,16,2005-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,2.2,2005,4,17,2005-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,6.7,2005,4,18,2005-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,11.1,2005,4,19,2005-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30.6,12.8,2005,4,20,2005-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30.6,18.3,2005,4,21,2005-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,10.6,2005,4,22,2005-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,10,2005,4,23,2005-04-23,113
